"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;0;NA;NA;NA;0.00030348;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00055008;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00132588;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001455525;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00112698;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.000342225;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00040338;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.000144585;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.32e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00029682;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00041706;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00041661;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.635e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.545e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.06e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.295e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.94e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00013059;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.05e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.835e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.69e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.58e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.625e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;1.98e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;1.755e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.52e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.24e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.295e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.385e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.285e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.535e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;6.165e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.995e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.285e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.385e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.51e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.42e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.095e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;3.69e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.23e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.905e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.14e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.295e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.745e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.655e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.175e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.535e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.275e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;2.745e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.635e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.535e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.77e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.455e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.13e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.715e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;6.57e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.000513;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;5.76e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;4.815e-06;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00022194;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
