"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;7;0;NA;NA;0.0058304;3e-04;NA;8.5e-05;NA;NA;5.12415e-05;NA;0;NA;NA;NA;0.000150626
2008;7;0;NA;NA;0.0046903;0.00026;NA;0;NA;NA;3.44463e-05;NA;0;NA;NA;NA;0.000223818
2008;7;0;NA;NA;0.0055711;0.00027;NA;8e-06;NA;NA;3.61411e-05;NA;0;NA;NA;NA;0.000382852
2008;7;0;NA;NA;0.0071567;0.00043;NA;0.001158;NA;NA;6.8778e-05;NA;0;NA;NA;NA;0.001355102
2008;7;0;NA;NA;0.0089359;0.00051;NA;0.001318;NA;NA;6.96615e-05;NA;0;NA;NA;NA;0.000319773
2008;7;0;NA;NA;0.0089423;0.00048;NA;0.000929;NA;NA;7.90194e-05;NA;0;NA;NA;NA;0.000568316
2008;7;0;NA;NA;0.0088057;0.00049;NA;0.00274;NA;NA;7.72697e-05;NA;0;NA;NA;NA;0.000768215
2008;7;0;NA;NA;0.0083328;0.00059;NA;0.000617;NA;NA;5.98692e-05;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0089325;0.00058;NA;0.001401;NA;NA;6.555e-05;NA;0;NA;NA;NA;0.000539641
2008;7;0;NA;NA;0.0089049;0.00063;NA;0.001559;NA;NA;6.97379e-05;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0091295;0.00062;NA;0.00243;NA;NA;7.21564e-05;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0088037;0.00065;NA;0.001462;NA;NA;6.1433e-05;NA;0;NA;NA;NA;0.000931768
2008;7;0;NA;NA;0.0086681;0.00057;NA;0.00184;NA;NA;6.23699e-05;NA;0;NA;NA;NA;0.001476549
2008;7;0;NA;NA;0.0088008;0.00062;NA;0.002007;NA;NA;6.45507e-05;NA;0;NA;NA;NA;0.000650333
2008;7;0;NA;NA;0.0099966;0.00072;NA;0.002021;NA;NA;6.76799e-05;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0102503;0.00077;NA;0.000961;NA;NA;7.26343e-05;NA;0;NA;NA;NA;7.59e-05
2008;7;0;NA;NA;0.0104862;0.00068;NA;0.001148;NA;NA;8.2788e-05;NA;0;NA;NA;NA;0.000349939
2008;7;0;NA;NA;0.0104804;0.00072;NA;0.001486;NA;NA;8.01367e-05;NA;0;NA;NA;NA;0.00085177
2008;7;0;NA;NA;0.0103777;0.00079;NA;0.003494;NA;NA;9.4765e-05;NA;0;NA;NA;NA;0.000392937
2008;7;0;NA;NA;0.0107469;0.00093;NA;0.00279;NA;NA;8.27632e-05;NA;0;NA;NA;NA;0.000704642
2008;7;0;NA;NA;0.0109733;0.00087;NA;0.002516;NA;NA;7.81842e-05;NA;0;NA;NA;NA;0.000128786
2008;7;0;NA;NA;0.0112191;0.00084;NA;0.001424;NA;NA;6.34952e-05;NA;0;NA;NA;NA;0.000288694
2008;7;0;NA;NA;0.0113319;0.00062;NA;0.001533;NA;NA;7.04719e-05;NA;0;NA;NA;NA;4.58e-05
2008;7;0;NA;NA;0.0114762;0.00062;NA;0.001138;NA;NA;6.51152e-05;NA;0;NA;NA;NA;0.000513302
2008;7;0;NA;NA;0.0115372;0.00062;NA;0.000467;NA;NA;5.43039e-05;NA;0;NA;NA;NA;0.000641586
2008;7;0;NA;NA;0.0116164;0.00048;NA;0.00074;NA;NA;5.61487e-05;NA;0;NA;NA;NA;0.000948006
2008;7;0;NA;NA;0.0117133;0.00051;NA;0.000401;NA;NA;5.26571e-05;NA;0;NA;NA;NA;0.000321824
2008;7;0;NA;NA;0.0110714;0.00042;NA;0.000198;NA;NA;4.24774e-05;NA;0;NA;NA;NA;0.000407823
2008;7;0;NA;NA;0.0099558;4e-04;NA;0.000101;NA;NA;3.9552e-05;NA;0;NA;NA;NA;0.000532618
2008;7;0;NA;NA;0.0110524;0.00043;NA;0.000137;NA;NA;4.09352e-05;NA;0;NA;NA;NA;0.000693814
2008;7;0;NA;NA;0.0123346;0.00044;NA;0.00033;NA;NA;5.94065e-05;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0135284;0.00051;NA;0.000577;NA;NA;6.26411e-05;NA;0;NA;NA;NA;3.44e-05
2008;7;0;NA;NA;0.0134547;0.00051;NA;0.00038;NA;NA;8.13063e-05;NA;0;NA;NA;NA;0.00095087
2008;7;0;NA;NA;0.0141697;0.00049;NA;0.000692;NA;NA;5.76744e-05;NA;0;NA;NA;NA;0.000919542
2008;7;0;NA;NA;0.0142173;0.00049;NA;0.001352;NA;NA;6.38208e-05;NA;0;NA;NA;NA;5.61e-05
2008;7;0;NA;NA;0.0147212;0.00064;NA;0.002381;NA;NA;7.66123e-05;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0149712;0.00067;NA;0.001648;NA;NA;7.20741e-05;NA;0;NA;NA;NA;0.001082698
2008;7;0;NA;NA;0.0151841;0.00061;NA;0.001237;NA;NA;6.74134e-05;NA;0;NA;NA;NA;0.000819644
2008;7;0;NA;NA;0.0152946;0.00057;NA;0.001537;NA;NA;6.73722e-05;NA;0;NA;NA;NA;0.000391826
2008;7;0;NA;NA;0.0155127;0.00059;NA;0.001634;NA;NA;6.79511e-05;NA;0;NA;NA;NA;0.000520938
2008;7;0;NA;NA;0.0158416;0.00059;NA;0.00119;NA;NA;6.34191e-05;NA;0;NA;NA;NA;0.000584967
2008;7;0;NA;NA;0.0160781;0.00055;NA;0.001284;NA;NA;6.4227e-05;NA;0;NA;NA;NA;0.000722222
2008;7;0;NA;NA;0.0163343;0.00056;NA;0.001291;NA;NA;6.3671e-05;NA;0;NA;NA;NA;0.000408869
2008;7;0;NA;NA;0.0165936;0.00056;NA;0.001222;NA;NA;6.2437e-05;NA;0;NA;NA;NA;0.000169164
2008;7;0;NA;NA;0.0155692;0.00051;NA;0.000174;NA;NA;4.36154e-05;NA;0;NA;NA;NA;0.001353651
2008;7;0;NA;NA;0.0127723;0.00041;NA;0;NA;NA;3.68341e-05;NA;0;NA;NA;NA;0.000932648
2008;7;0;NA;NA;0.0159221;0.00043;NA;8.3e-05;NA;NA;4.19661e-05;NA;0;NA;NA;NA;0.000230471
2008;7;0;NA;NA;0.0171578;0.00043;NA;0.000149;NA;NA;4.46827e-05;NA;0;NA;NA;NA;0.000102031
2008;7;0;NA;NA;0.017731;0.00043;NA;0.000416;NA;NA;5.98704e-05;NA;0;NA;NA;NA;0.000301072
2008;7;0;NA;NA;0.0179496;0.00044;NA;0.000673;NA;NA;5.75279e-05;NA;0;NA;NA;NA;0.00020641
2008;7;0;NA;NA;0.0182595;0.00046;NA;0.000869;NA;NA;6.64815e-05;NA;0;NA;NA;NA;0.000271753
2008;7;0;NA;NA;0.0185284;0.00061;NA;0.001758;NA;NA;6.9459e-05;NA;0;NA;NA;NA;0.000148188
2008;7;0;NA;NA;0.0184472;0.00066;NA;0.002742;NA;NA;7.91733e-05;NA;0;NA;NA;NA;0.000436617
2008;7;0;NA;NA;0.0187306;0.00072;NA;0.00212;NA;NA;7.32408e-05;NA;0;NA;NA;NA;0.000204217
2008;7;0;NA;NA;0.0180067;0.00073;NA;0.001735;NA;NA;7.34685e-05;NA;0;NA;NA;NA;9.71e-05
2008;7;0;NA;NA;0.0196099;0.00057;NA;0.001812;NA;NA;8.1141e-05;NA;0;NA;NA;NA;0.000351075
