"Year";"Type";"M03";"M05";"M06";"M07";"M08";"M14";"M16";"M21";"M22";"M23";"M24";"M28";"Obs"
"2002";"10";NA;"0.0037837";"0.008664";"0.0028087";NA;"0.00291594";"0.00599";"0.00802";"0.008570271";"0.007712475";"0.008637";"0.00965";"0.01229906"
"2002";"10";NA;"0.003835";"0.00988";"0.0029581";NA;"0.00296698";"0.00744";"0.00937";"0.012477569";"0.008991715";"0.009852";"0.0134";"0.01519809"
"2002";"10";NA;"0.0035725";"0.007208";"0.0021535";NA;"0.00276038";"0.00579";"0.00709";"0.007229966";"0.007191815";"0.007187";"0.00914";"0.01285486"
"2002";"10";NA;"0.003807";"0.008844";"0.0027823";NA;"0.00289065";"0.006865";"0.00849";"0.009264485";"0.008176355";"0.008818";"0.0109";"0.01502193"
"2002";"10";NA;"0.0039956";"0.011874";"0.0036949";NA;"0.0030987";"0.01";"0.0112";"0.016434057";"0.01034582";"0.011845";"0.0161";"0.01807344"
"2002";"10";NA;"0.003913";"0.010042";"0.0031942";NA;"0.00300012";"0.00743";"0.00943";"0.010054408";"0.00855496";"0.010016";"0.012";"0.0136389"
"2002";"10";NA;"0.0038309";"0.007543";"0.0028577";NA;"0.00316503";"0.00484";"0.00637";"0.004574538";"0.005870935";"0.007512";"0.00613";"0.01135104"
"2002";"10";NA;"0.0036943";"0.007786";"0.0024443";NA;"0.00300293";"0.005285";"0.00683";"0.005263367";"0.006475165";"0.007761";"0.00698";"0.01159002"
"2002";"10";NA;"0.0031955";"0.004656";"0.0015482";NA;"0.00273015";"0.00315";"0.0041";"0.002805308";"0.004385137";"0.004641";"0.0039";"0.008332047"
"2002";"10";NA;"0.0040455";"0.007838";"0.0036239";NA;"0.00323954";"0.00508";"0.00655";"0.004575965";"0.006213825";"0.007811";"0.00611";"0.01112867"
"2002";"10";NA;"0.0041403";"0.013666";"0.0042836";NA;"0.00326121";"0.0106";"0.0128";"0.015723543";"0.011082605";"0.013643";"0.0169";"0.02017368"
"2002";"10";NA;"0.004147";"0.012581";"0.0042591";NA;"0.00315239";"0.01";"0.012";"0.013954851";"0.009944145";"0.012562";"0.015432083";"0.01818114"
"2002";"10";NA;"0.0042502";"0.006403";"0.0051642";NA;"0.00375539";"0.00409";"0.00516";"0.00316435";"0.004836909";"0.006384";"0.00436";"0.008267018"
"2002";"10";NA;"0.0042333";"0.013889";"0.0045087";NA;"0.00347933";"0.00886";"0.01178951";"0.010898633";"0.009936855";"0.013866";"0.0138";"0.01683756"
"2002";"10";NA;"0.0041866";"0.013208";"0.006598";NA;"0.00385602";"0.00831";"0.0107";"0.007893888";"0.008755915";"0.013181";"0.0104";"0.01522729"
"2002";"10";NA;"0.004003";"0.016405";"0.007582";NA;"0.00443935";"0.00998";"0.013";"0.009775765";"0.00963874";"0.01638";"0.013210115";"0.01964701"
"2002";"10";NA;"0.0041704";"0.007976";"0.0043245";NA;"0.00339089";"0.005282";"0.00644";"0.004343256";"0.005992995";"0.007964";"0.00581";"0.01232107"
"2002";"10";NA;"0.0034226";"0.002852";"0.0019894";NA;"0.00284871";"0.00189";"0.00229";"0.001420444";"0.002578185";"0.002847";"0.0019";"0.01230809"
"2002";"10";NA;"0.004295";"0.011856";"0.0048687";NA;"0.0034192";"0.00818";"0.00992";"0.00779398";"0.008094745";"0.011843";"0.00985";"0.01249323"
"2002";"10";NA;"0.004335";"0.012042";"0.0071474";NA;"0.00409612";"0.008";"0.009502596";"0.006534783";"0.00791756";"0.012024";"0.00868";"0.01199052"
"2002";"10";NA;"0.0043304";"0.017254";"0.007322";NA;"0.00392213";"0.010978";"0.0136";"0.012435832";"0.01068474";"0.017236";"0.0155";"0.0146456"
"2002";"10";NA;"0.004373";"0.015798";"0.0074593";NA;"0.00418269";"0.0104";"0.0125";"0.00956631";"0.010032435";"0.015778";"0.0126";"0.01509506"
"2002";"10";NA;"0.0044852";"0.014771";"0.0062751";NA;"0.00382587";"0.00989";"0.01202819";"0.009562052";"0.010064005";"0.014753";"0.0123";"0.01398347"
"2002";"10";NA;"0.0044099";"0.01359";"0.0048542";NA;"0.00344702";"0.00964";"0.0116";"0.010169486";"0.010030925";"0.013576";"0.0126";"0.01284111"
"2002";"10";NA;"0.004433";"0.013821";"0.0049668";NA;"0.00341512";"0.0096";"0.0117";"0.010759256";"0.010252885";"0.013807";"0.013";"0.01401221"
"2002";"10";NA;"0.0044478";"0.009519";"0.0050977";NA;"0.00334796";"0.00669";"0.00787";"0.005567667";"0.007339205";"0.009504";"0.0071";"0.01402713"
"2002";"10";NA;"0.0044863";"0.013012";"0.0052966";NA;"0.00329983";"0.00995";"0.0115";"0.010195796";"0.009888745";"0.012997";"0.0121";"0.01381951"
"2002";"10";NA;"0.0045598";"0.01182";"0.0066287";NA;"0.00329915";"0.008677";"0.0102";"0.007880541";"0.0088734";"0.011803";"0.009608944";"0.01399723"
"2002";"10";NA;"0.0044547";"0.012833";"0.0050356";NA;"0.003171";"0.00982";"0.0116";"0.011893914";"0.00989905";"0.01282";"0.0132";"0.01170507"
"2002";"10";NA;"0.0032152";"0.014216";"0.0057274";NA;"0.00328681";"0.010575";"0.0127";"0.013308383";"0.010750325";"0.014201";"0.0144";"0.01140088"
"2002";"10";NA;"0.0032499";"0.015458";"0.0067663";NA;"0.00348437";"0.010888";"0.01344922";"0.012670513";"0.010797775";"0.015439";"0.0143";"0.01325527"
"2002";"10";NA;"0.0031359";"0.014446";"0.0102168";NA;"0.00336048";"0.00393";"0.0153";"0.012136024";"0.01127219";"0.014139";"0.00921";"0.009495422"
"2002";"10";NA;"0.0031117";"0.007107";"0.0095186";NA;"0.00413819";"0.00326";"0.003";"0.005454765";"0.00755874";"0.006853";"0.0048";"0.004150493"
"2002";"10";NA;"0.0032192";"0.011795";"0.0075482";NA;"0.00390229";"0.00403";"0.00478";"0.012313424";"0.00659762";"0.011463";"0.009863083";"0.004684497"
"2002";"10";NA;"0.0032181";"0.009595";"0.0070717";NA;"0.00374885";"0.00358";"0.00423";"0.009807488";"0.005697225";"0.009331";"0.0081";"0.00415999"
"2002";"10";NA;"0.0031102";"0.005666";"0.0053157";NA;"0.00383209";"0.00253";"0.00263";"0.00447728";"0.00356779";"0.005487";"0.0041";"0.003302225"
"2002";"10";NA;"0.0032045";"0.012189";"0.0096274";NA;"0.00593428";"0.00461";"0.00542";"0.009794119";"0.005943705";"0.011827";"0.00903";"0.007779001"
"2002";"10";NA;"0.0032253";"0.004229";"0.0064596";NA;"0.00553994";"0.00225";"0.00201";"0.002802961";"0.002754608";"0.004086";"0.00273";"0.002389813"
"2002";"10";NA;"0.0031203";"0.012071";"0.0110341";NA;"0.00745012";"0.00505";"0.00552";"0.008822947";"0.005893025";"0.011696";"0.00841";"0.005360682"
"2002";"10";NA;"0.0033035";"0.005875";"0.0082458";NA;"0.00587212";"0.00298";"0.00287";"0.004042385";"0.003644266";"0.005683";"0.00379";"0.00289733"
"2002";"10";NA;"0.0032752";"0.011991";"0.0069685";NA;"0.00595614";"0.00495";"0.00598";"0.011743653";"0.006425675";"0.011694";"0.00963";"0.006643068"
