Date(yyyy.mm.dd),Type,Prec,Tmean,Tmin,Tmax,Rad,Wind,dewp,vprs
1980.04.30,1,3.3,11.45,8.4,14.5,8.1,0.6,8.1,10.9
1980.05.01,1,0,13.45,5.6,21.3,20.1,0.7,6.8,9.9
1980.05.02,1,0,14.95,6.5,23.4,20.5,0.5,8,10.8
1980.05.03,1,0,15.35,8.8,21.9,24.5,0.9,3.6,7.9
1980.05.04,1,0,9.6,4,15.2,21.9,1.2,-3.7,4.7
1980.05.05,1,0,9.05,3.7,14.4,13.1,0.5,-3.6,4.7
1980.05.06,1,0.5,8.85,3.5,14.2,9.2,0.3,5.8,9.2
1980.05.07,1,3.1,7.95,3.2,12.7,8.3,0.5,9.5,11.9
1980.05.08,1,1.7,8.55,4.4,12.7,16.4,1.1,-0.4,5.9
1980.05.09,1,0.6,8.25,3.7,12.8,13.3,0.8,0.7,6.4
1980.05.10,1,0,9.2,3,15.4,19,1,1.8,7
1980.05.11,1,1.5,11.25,6.3,16.2,6.7,0.9,12.4,14.5
1980.05.12,1,0,12.75,6.1,19.4,25.3,0.7,2.4,7.3
1980.05.13,1,0,10.6,5,16.2,12.9,0.6,-1.3,5.6
1980.05.14,1,1.8,10.2,5.8,14.6,18.6,0.7,0.5,6.3
1980.05.15,1,0,9.9,4.5,15.3,17.3,0.6,0.2,6.2
1980.05.16,1,0,12.45,4.7,20.2,27.2,0.8,2.5,7.3
1980.05.17,1,0,13.35,5,21.7,22.7,0.4,0.1,6.2
1980.05.18,1,14.2,13.75,11.2,16.3,2.5,0.9,15.2,17.4
1980.05.19,1,12.6,13.75,10.1,17.4,11.9,0.6,6.5,9.7
1980.05.20,1,0,13.25,4.9,21.6,29,0.4,3.5,7.9
1980.05.21,1,0,17.45,10.1,24.8,24.8,0.2,7.7,10.5
1980.05.22,1,0,19.25,11.8,26.7,27.6,0.8,9.9,12.2
1980.05.23,1,0,20.9,14,27.8,25.3,0.3,14.3,16.4
1980.05.24,1,0,20.3,14.2,26.4,19.4,0.2,15,17.2
1980.05.25,1,0,15.55,11.6,19.5,30.4,1.2,16.5,18.9
1980.05.26,1,0,12.1,6.7,17.5,30.5,1.1,-0.8,5.8
1980.05.27,1,0,11.85,5.8,17.9,28.4,0.9,-1.3,5.6
1980.05.28,1,0,10.8,3.8,17.8,31,0.7,-2.1,5.3
1980.05.29,1,0,14.9,8.7,21.1,29,0.1,3,7.6
1980.05.30,1,1.4,17.55,8.5,26.6,24.6,0.7,15.2,17.4
1980.05.31,1,8.3,20.85,18,23.7,8.3,1.1,19.5,22.9
1980.06.01,1,2.1,14.75,9.1,20.4,19.9,0.6,8.7,11.2
1980.06.02,1,0.6,16.1,11.1,21.1,12.8,0.3,15.6,17.9
1980.06.03,1,0,18.85,14.8,22.9,15.2,0.4,11,13.2
1980.06.04,1,0,16.15,12,20.3,27.3,1.1,6.9,10
1980.06.05,1,0,13.45,6.2,20.7,30.8,0.7,2.9,7.5
1980.06.06,1,0,15.15,8.2,22.1,19.1,0.7,5.5,9.1
1980.06.07,1,0,18.1,12.8,23.4,21.7,0.5,13.9,16
1980.06.08,1,1.1,12.2,5.4,19,16.1,0.6,14.9,17
1980.06.09,1,1.3,5.55,1.3,9.8,8.1,0.7,-2.3,5.2
1980.06.10,1,1,6.4,1.7,11.1,17.9,0.8,-5.5,4.1
1980.06.11,1,0,8.3,3.3,13.3,21.7,0.8,-2.2,5.2
1980.06.12,1,0,12.1,3.7,20.5,29.7,0.6,5.1,8.8
1980.06.13,1,0,16.35,8.9,23.8,21.7,1,10.7,12.9
1980.06.14,1,0,19.5,12.9,26.1,26,0.8,13.4,15.5
1980.06.15,1,0.5,15.9,12.2,19.6,6.9,0.6,15.2,17.4
1980.06.16,1,0.8,11.5,5.6,17.4,29.1,0.7,2.4,7.2
1980.06.17,1,0,11.75,4.7,18.8,23.2,0.5,1.4,6.7
1980.06.18,1,0,14.85,8.1,21.6,16.6,0.6,10.6,12.8
1980.06.19,1,0,15,10.9,19.1,8.3,0.4,12.1,14.2
1980.06.20,1,12.3,15.45,13.6,17.3,9.2,0.7,15.1,17.3
1980.06.21,1,1.2,16.1,10.3,21.9,25.2,0.7,10.5,12.7
1980.06.22,1,0,17.7,10.7,24.7,23.8,0.6,10.8,13
1980.06.23,1,1.9,19.35,11.8,26.9,23.3,0.7,15.4,17.6
1980.06.24,1,1.6,22.75,16.7,28.8,23.7,0.8,17.7,20.4
1980.06.25,1,0,23.15,17.2,29.1,26.6,0.7,17.1,19.7
1980.06.26,1,2.5,22.5,19.4,25.6,8.8,0.8,22.3,27.3
1980.06.27,1,3.7,18.8,14.7,22.9,28.1,0.8,21.5,26
1980.06.28,1,0,13.5,6.6,20.4,26,0.4,4.9,8.7
1980.06.29,1,0,18.15,12.8,23.5,25,0.3,13.2,15.2
1980.06.30,1,18.6,18,14.6,21.4,12.2,0.4,15.2,17.5
1980.07.01,1,0,18.8,12.8,24.8,19.7,0.6,15.9,18.2
1980.07.02,1,5,20,16.4,23.6,22.4,0.6,14.2,16.3
1980.07.03,1,0,17.4,11,23.8,28.4,0.5,9.2,11.6
1980.07.04,1,0,19.55,13,26.1,28.2,0.6,13.9,16
1980.07.05,1,0,20.4,14.3,26.5,20,0.4,19.2,22.6
1980.07.06,1,0,15.65,10,21.3,29.9,1.1,19.9,23.5
1980.07.07,1,0,17,10.2,23.8,19.8,0.5,13.2,15.3
1980.07.08,1,16.6,19.45,14.7,24.2,12.9,0.7,17.8,20.6
1980.07.09,1,7.8,17.1,11.5,22.7,20,0.5,10.7,12.9
1980.07.10,1,0,19.15,12,26.3,24.9,0.6,15.3,17.5
1980.07.11,1,6.1,21.2,16.7,25.7,19.9,0.8,18.5,21.6
1980.07.12,1,0,15.2,9,21.4,27.9,1,9.4,11.8
1980.07.13,1,0,18.15,11.2,25.1,28.5,0.7,11.5,13.6
1980.07.14,1,0,21.55,14.5,28.6,23.3,0.7,17.2,19.8
1980.07.15,1,6.1,23.6,19,28.2,10.1,0.9,21,25.1
1980.07.16,1,4.7,23.55,20.2,26.9,20.7,0.3,17.3,19.9
1980.07.17,1,6.6,22.05,18.4,25.7,20.6,0.3,18.5,21.5
1980.07.18,1,0,20.8,14.3,27.3,25.6,0.4,14.3,16.4
1980.07.19,1,0,22.75,16.1,29.4,21,0.7,18.1,21
1980.07.20,1,0,23.7,20,27.4,13.2,0.6,15.7,18
1980.07.21,1,13.9,22.1,17.8,26.4,9.6,0.1,20.3,24.2
1980.07.22,1,17.5,21.7,19.8,23.6,6.2,0.2,22.6,27.9
1980.07.23,1,3.3,19.55,17.1,22,14.2,0.4,17,19.6
1980.07.24,1,0,18.95,12.1,25.8,26.8,0.5,12.5,14.6
1980.07.25,1,0,20.7,14.5,26.9,22.8,0.8,15.3,17.5
1980.07.26,1,0,21.65,17.6,25.7,18.5,0.4,14.9,17
1980.07.27,1,8.3,20.85,17.4,24.3,9.9,0.3,20.7,24.7
1980.07.28,1,2.8,21.7,18.4,25,10.9,0.5,18.2,21.1
1980.07.29,1,30,21.9,19.5,24.3,7.7,0.7,22.6,27.8
1980.07.30,1,6.8,20.4,18.1,22.7,13.9,0.5,17.6,20.3
1980.07.31,1,0,21.25,15.7,26.8,24.5,0.6,15.2,17.5
1980.08.01,1,0,22,15.7,28.3,18.2,0.4,17.7,20.4
1980.08.02,1,0,22.95,18.8,27.1,18.7,0.6,16.1,18.4
1980.08.03,1,1.6,21.95,18.3,25.6,16.2,0.3,19.4,22.8
1980.08.04,1,0,20.85,15.2,26.5,26.6,0.6,13.9,16
1980.08.05,1,0,22,14.9,29.1,21.9,0.5,18.7,21.8
1980.08.06,1,3.7,25.05,21.7,28.4,19.5,0.6,18,20.8
1980.08.07,1,0.8,22.1,16.4,27.8,16.7,0.6,17,19.5
1980.08.08,1,3.3,23.45,20.7,26.2,8.9,0.5,20.2,24
1980.08.09,1,0,20.95,18.1,23.8,23.7,0.9,20.6,24.5
1980.08.10,1,0,17.9,11.8,24,23,0.4,9.9,12.3
1980.08.11,1,0,20.05,15,25.1,23.9,0.2,11.2,13.3
1980.08.12,1,4.4,21,16.1,25.9,20.6,0.2,14,16.1
1980.08.13,1,1,18.5,13.8,23.2,18.2,0.5,9.4,11.9
1980.08.14,1,4.6,18.85,13.8,23.9,12,0.6,16.7,19.2
1980.08.15,1,4.7,18.55,15,22.1,22.1,0.8,10.6,12.8
1980.08.16,1,1.4,17.6,12.4,22.8,21.7,0.9,9.6,12
1980.08.17,1,0,17.55,9.9,25.2,22.9,0.3,9.8,12.2
1980.08.18,1,0,19.6,13.3,25.9,19.5,0.6,11.9,14
1980.08.19,1,0,21.5,16.7,26.3,16.2,0.2,17.1,19.7
1980.08.20,1,0,20.85,16.2,25.5,17.2,0.5,15.4,17.7
1980.08.21,1,0,19.95,14.8,25.1,20.2,0.7,13.6,15.7
1980.08.22,1,0,19.9,13.5,26.3,20.8,0.6,14.2,16.3
1980.08.23,1,0,21.7,16.3,27.1,16.1,0.2,15.8,18.1
1980.08.24,1,0,21.5,14.8,28.2,21.8,0.5,11.5,13.7
1980.08.25,1,0,23.75,17.8,29.7,13.1,0.4,14.5,16.6
1980.08.26,1,0.9,22.15,16,28.3,8.1,0.7,16.7,19.2
1980.08.27,1,1.8,22,17.4,26.6,11.4,0.4,20.8,24.8
1980.08.28,1,11.3,17.4,12.5,22.3,18.3,0.6,13.1,15.1
1980.08.29,1,0,18.85,12.4,25.3,17.3,0.3,12.2,14.3
1980.08.30,1,0,21.05,14.3,27.8,9.2,0.5,18.2,21.1
1980.08.31,1,19.6,21.7,19,24.4,6,0.7,21.4,25.9
1980.09.01,1,14.1,21.3,17.4,25.2,8.4,0.6,21.9,26.6
1980.09.02,1,18.8,21.8,19.7,23.9,6.7,0.7,20.5,24.4
1980.09.03,1,0,17.45,14,20.9,18.6,0.7,10.4,12.6
1980.09.04,1,0,18,11.8,24.2,21.4,0.4,12.4,14.5
1980.09.05,1,0,21.5,16.8,26.2,18.1,0.8,13.7,15.8
1980.09.06,1,0,17.9,12.9,22.9,21.1,0.8,7.9,10.6
1980.09.07,1,0,15.6,10.3,20.9,21.4,0.8,4.5,8.4
1980.09.08,1,0,14.15,7.7,20.6,21.8,0.7,2.7,7.4
1980.09.09,1,8,16.05,8.9,23.2,10.5,0.6,12.6,14.7
1980.09.10,1,2.2,12.35,7.1,17.6,18.9,0.9,16.5,19
1980.09.11,1,1.4,16.95,10.7,23.2,17.5,1.1,10.7,12.9
1980.09.12,1,0,10.95,4.7,17.2,19.9,0.6,2.4,7.3
1980.09.13,1,0,13.4,7.1,19.7,16.8,0.5,4.4,8.4
1980.09.14,1,17,12.75,11.2,14.3,4.5,0.5,8.3,11
1980.09.15,1,0,12.25,7.2,17.3,17.9,0.6,4.4,8.4
1980.09.16,1,0,13.25,6.6,19.9,16.5,0.8,7.3,10.3
1980.09.17,1,5.3,15.45,10.5,20.4,5.3,1,12.5,14.6
1980.09.18,1,0,7.5,2.4,12.6,16.1,0.5,-1.5,5.5
1980.09.19,1,0,12,5,19,15.4,0.3,6,9.4
1980.09.20,1,1,16.35,8.5,24.2,7,0.6,14.9,17
1980.09.21,1,2.4,15.5,9.7,21.3,13.8,0.2,12.2,14.3
1980.09.22,1,2.9,19.35,16.4,22.3,12.5,0.9,9.6,11.9
1980.09.23,1,14.8,14.25,9.2,19.3,15.7,0.7,18.2,21.1
1980.09.24,1,0,7.05,1.1,13,16.1,0.4,-9.5,3
1980.09.25,1,2.5,8.15,3.8,12.5,5.5,0.5,6.8,9.9
1980.09.26,1,11.8,7.9,4.6,11.2,2.6,0.5,10.2,12.5
1980.09.27,1,0.9,5.8,-0.5,12.1,14.9,0.9,-2,5.3
1980.09.28,1,1.1,6.1,3.2,9,14.3,0.7,0.1,6.1
1980.09.29,1,0,5.9,-2.7,14.5,14.9,0.4,-3.6,4.7
1980.09.30,1,0,14.15,8.8,19.5,7.2,0.6,8.8,11.3
1980.10.01,1,0,15.75,9,22.5,10.7,0.5,10.9,13.1
1980.10.02,1,5.3,14.55,11.5,17.6,6.1,0.7,10.6,12.8
1980.10.03,1,0,10.85,7.3,14.4,10.1,0.3,4.4,8.4
1980.10.04,1,14,9.2,7.9,10.5,2.4,0.7,6.8,9.9
1980.10.05,1,2,7.3,4.8,9.8,5.9,0.5,5.9,9.3
1980.10.06,1,0.5,7.7,4.5,10.9,8.2,0.6,3.2,7.7
1980.10.07,1,0.4,8.95,5,12.9,7.9,0.6,5.3,8.9
1980.10.08,1,1.5,14.05,7.8,20.3,13.2,1,8.1,10.8
1980.10.09,1,0.5,6.65,1.1,12.2,15,1,8.1,10.8
1980.10.10,1,0,5.05,-1.5,11.6,15.2,0.1,-7.7,3.4
1980.10.11,1,5.7,8.7,2.7,14.7,5.9,0.5,10.3,12.6
1980.10.12,1,2.2,7.9,5.8,10,8.1,0.8,4.9,8.7
1980.10.13,1,0,4.1,1.3,6.9,8.2,1,-6,3.9
1980.10.14,1,0,3.75,0.2,7.3,13,1.1,-10.7,2.7
1980.10.15,1,0,2.7,-3.7,9.1,13.5,0.3,-10,2.9
1980.10.16,1,0,5.75,-2,13.5,11.8,0.2,-1.4,5.5
1980.10.17,1,0,9.9,1.7,18.1,5.5,0.6,11.7,13.8
1980.10.18,1,11.4,14.15,11.9,16.4,10,1.2,8.7,11.3
1980.10.19,1,0,8.95,6.3,11.6,6.8,0.9,3.1,7.6
1980.10.20,1,0,4.1,1.4,6.8,8.3,0.7,-5.5,4.1
1980.10.21,1,0.5,3.9,0.6,7.2,4.3,0.6,0.4,6.3
1980.10.22,1,0,2.65,-0.1,5.4,8.4,0.8,-6.1,3.9
1980.10.23,1,0,1.6,-4.1,7.3,11.3,0.7,-7.5,3.5
1980.10.24,1,0,3.1,-3.2,9.4,10.3,0.6,-5,4.2
1980.10.25,1,13,3,0.4,5.6,2.4,0.9,0.7,6.4
1980.10.26,1,30.4,1.45,0.4,2.5,2.2,1,0,6.1
1980.10.27,1,1.9,0.9,-2,3.8,6.2,1.2,1.2,6.7
1980.10.28,1,0,-0.2,-3,2.6,8.8,0.8,-5.5,4.1
1980.10.29,1,0,0.6,-3.8,5,9.3,0.9,-5.1,4.2
1980.10.30,1,0,1.75,-2.9,6.4,8.5,0.6,-4.4,4.4
1980.10.31,1,0,6.1,1.5,10.7,8.4,1.3,-0.9,5.7
1980.11.01,1,0,3.4,0.9,5.9,8.4,1.1,-4.4,4.4
1980.11.02,1,0,0.05,-2.8,2.9,9.6,0.9,-15.5,1.8
1980.11.03,1,0,1.6,-3.6,6.8,5.6,0.6,-4,4.5
1980.11.04,1,1.9,8.95,5.7,12.2,3.7,1.5,8.4,11.1
1980.11.05,1,1.1,4.4,-0.3,9.1,5.5,1,6.2,9.5
1980.11.06,1,0.8,-0.4,-3.7,2.9,4.1,0.9,-2.3,5.2
1980.11.07,1,2.6,2.4,0.8,4,1.9,0.5,1.9,7
1980.11.08,1,8.1,-0.8,-4.6,3,9.3,0.8,1,6.6
1980.11.09,1,4.7,0.9,-4.2,6,3,0.6,4.5,8.5
1980.11.10,1,0.6,1.15,-3.1,5.4,3.9,1.3,3.4,7.8
1980.11.11,1,0,-1.65,-3.8,0.5,7.1,1.6,-8.9,3.1
1980.11.12,1,0,-0.35,-2.6,1.9,8.1,1.4,-7.1,3.6
1980.11.13,1,0,-0.2,-3.5,3.1,5.5,0.5,-3.2,4.8
1980.11.14,1,7.3,-0.5,-2.4,1.4,6.6,0.7,-2.6,5.1
1980.11.15,1,0,-1.8,-4.7,1.1,7.4,0.8,-6.4,3.8
1980.11.16,1,0,-5.1,-7.5,-2.7,7.9,0.9,-10.1,2.9
1980.11.17,1,0,-4.75,-6.8,-2.7,3.4,0.1,-13.8,2.1
1980.11.18,1,0.9,-2.75,-5.3,-0.2,6.2,0.7,-8.6,3.2
1980.11.19,1,0,-3.6,-7.1,-0.1,6.4,0.7,-9.6,3
1980.11.20,1,0,-0.95,-4.7,2.8,5.4,0.8,-0.8,5.8
1980.11.21,1,0.5,0.6,-1.3,2.5,5.8,1.1,-1.7,5.4
1980.11.22,1,0,0.85,-1.3,3,5.8,0.7,-1.8,5.4
1980.11.23,1,0,0,-2.5,2.5,3.2,1.1,-1.7,5.4
1980.11.24,1,2.7,0.7,-0.6,2,1.1,0.5,-0.6,5.9
1980.11.25,1,10.8,-2.1,-5.2,1,2.6,1,-1.3,5.6
1980.11.26,1,0,-6.35,-11.1,-1.6,6,1.1,-6.8,3.7
1980.11.27,1,0,-5.65,-7.5,-3.8,2.6,0.5,-8.1,3.3
1980.11.28,1,7.1,-3.3,-7.8,1.2,3.4,1.1,-2.3,5.2
1980.11.29,1,3.7,-0.9,-2.5,0.7,5.2,1.3,-2,5.3
1980.11.30,1,0.5,-3.05,-7,0.9,5.7,1.3,-1.9,5.3
1980.12.01,1,0.5,-2.95,-7.7,1.8,7.6,0.8,-1.1,5.7
1980.12.02,1,7,-3.6,-9.2,2,2.7,0.7,-0.2,6
1980.12.03,1,21.4,-6.65,-14.7,1.4,5.4,1.6,-0.8,5.8
1980.12.04,1,0,-15.15,-19.2,-11.1,8.3,1.5,-20.4,1.2
1980.12.05,1,0,-15.25,-20.6,-9.9,7.7,1.2,-17.8,1.5
1980.12.06,1,0,-13.2,-19.5,-6.9,5.9,0.7,-12.8,2.3
1980.12.07,1,1.2,-6.75,-9.7,-3.8,3.1,0.2,-8.1,3.3
1980.12.08,1,12.3,-0.95,-3.4,1.5,1.8,0.6,-0.8,5.8
1980.12.09,1,0,-4,-9.6,1.6,5.2,1,-1.1,5.7
1980.12.10,1,5.2,-8.05,-11.7,-4.4,4.7,0.8,-9.4,3
1980.12.11,1,1.2,-17.05,-26.2,-7.9,7.3,1,-14.9,2
1980.12.12,1,3.9,-14.55,-18.8,-10.3,3.1,0.6,-18.5,1.4
