"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;0;NA;NA;NA;0.001395;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001032;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.000223;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.002917;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.002812;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.003234;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.002755;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001735;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001032;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.002476;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.002068;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001946;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001801;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001743;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001713;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001508;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001645;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001617;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001599;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001586;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001569;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001541;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001526;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001515;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001505;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00149;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001479;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001471;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001623;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001614;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001599;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001583;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00157;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001564;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001555;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001548;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001538;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001531;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001525;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001514;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.0015;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001536;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001486;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001487;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.00148;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001469;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001457;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001456;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
2007;NA;0;NA;NA;NA;0.001453;NA;0;NA;NA;0;NA;NA;NA;NA;NA;0
