"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;0.002;0.001;NA;NA;0.001508;NA;0.000404;0.00257;NA;8.21e-06;0.000264781;NA;NA;NA;NA;0.000323815
2007;NA;0.002;7e-04;NA;NA;0.00136;NA;0.000436;0.00192;NA;9.37e-06;0.000308602;NA;NA;NA;NA;0.001200191
2007;NA;0.001;3e-04;NA;NA;0.001836;NA;0.000372;0.00098;NA;1.16647e-05;0.000287683;NA;NA;NA;NA;0.001085202
2007;NA;0.001;2e-04;NA;NA;0.001858;NA;0.000332;0.00103;NA;1.13231e-05;0.000247577;NA;NA;NA;NA;0.00091859
2007;NA;0.001;1e-04;NA;NA;0.001781;NA;0.000208;0.00021;NA;9.78e-06;0.000247723;NA;NA;NA;NA;0.000716848
2007;NA;0.001;1e-04;NA;NA;0.001385;NA;0.000114;1e-05;NA;9.66e-06;0.000174301;NA;NA;NA;NA;0.000403879
2007;NA;0.001;0;2.78181818181818e-05;NA;0.001201;NA;8.7e-05;2e-05;NA;9.2e-06;7.8667e-05;NA;NA;NA;NA;0.000651927
2007;NA;0.001;1e-04;3.10909090909091e-05;NA;0.000984;NA;8e-05;0.00104;NA;8.08e-06;6.7777e-05;NA;NA;NA;NA;0.000903597
2007;NA;0.001;0;5.31818181818182e-05;NA;0.001705;NA;8.2e-05;0.00012;NA;8.59e-06;0.000205316;NA;NA;NA;NA;0.000435425
2007;NA;0.001;0;4.55454545454545e-05;NA;0.001042;NA;7.1e-05;1e-05;NA;9.94e-06;7.887e-05;NA;NA;NA;NA;0.000361341
2007;NA;0.001;0;3.81818181818182e-05;NA;0.00098;NA;6.5e-05;1e-05;NA;9.92e-06;0;NA;NA;NA;NA;0.000509289
2007;NA;0;0;3.08181818181818e-05;NA;0.000906;NA;6.2e-05;0;NA;9.19e-06;0;NA;NA;NA;NA;0.000343353
2007;NA;0;0;1.96363636363636e-05;NA;0.000875;NA;6e-05;0;NA;7.71e-06;0;NA;NA;NA;NA;0.000366344
2007;NA;0.001;0;1.06363636363636e-05;NA;0.000866;NA;5.8e-05;1e-05;NA;7.22e-06;0;NA;NA;NA;NA;0.000504301
2007;NA;0.001;0;1.96363636363636e-05;NA;0.000902;NA;5.6e-05;0.00012;NA;6.92e-06;0;NA;NA;NA;NA;0.000407489
2007;NA;0;0;3.21818181818182e-05;NA;0.000829;NA;5.6e-05;0;NA;6.66e-06;0;NA;NA;NA;NA;0.000374428
2007;NA;0;0;2.34545454545455e-05;NA;0.000813;NA;5.5e-05;0;NA;6.4e-06;0;NA;NA;NA;NA;0.000233195
2007;NA;0.001;0;1.60909090909091e-05;NA;0.000806;NA;5.4e-05;0;NA;6.52e-06;0;NA;NA;NA;NA;0.000137566
2007;NA;0.001;0;1.85454545454545e-05;NA;0.000802;NA;5.4e-05;1e-05;NA;6.67e-06;0;NA;NA;NA;NA;0.000409551
2007;NA;0;0;2.20909090909091e-05;NA;0.000794;NA;5.4e-05;0;NA;6.9e-06;0;NA;NA;NA;NA;0.000802569
2007;NA;0;0;1.88181818181818e-05;NA;0.000774;NA;5.4e-05;0;NA;7.05e-06;0;NA;NA;NA;NA;0.000538698
2007;NA;0;0;1.41818181818182e-05;NA;0.000766;NA;5.4e-05;0;NA;7.29e-06;0;NA;NA;NA;NA;9.22e-05
2007;NA;0;0;8.18181818181818e-06;NA;0.000762;NA;5.4e-05;0;NA;7.53e-06;0;NA;NA;NA;NA;0.000423607
2007;NA;0;0;6.54545454545455e-06;NA;0.000758;NA;5.4e-05;0;NA;8.6e-06;0;NA;NA;NA;NA;5.55e-05
2007;NA;0;0;1.22727272727273e-05;NA;0.000749;NA;5.4e-05;0;NA;1.04001e-05;0;NA;NA;NA;NA;0.000157121
2007;NA;0;0;1.11818181818182e-05;NA;0.000743;NA;5.4e-05;0;NA;9.05e-06;0;NA;NA;NA;NA;0.000102361
2007;NA;0;0;7.36363636363636e-06;NA;0.000741;NA;5.4e-05;0;NA;7.44e-06;0;NA;NA;NA;NA;0.000106446
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;0.001;0;1.85454545454545e-05;NA;0.000817;NA;5.4e-05;2e-05;NA;7.24e-06;0;NA;NA;NA;NA;0.000380643
2007;NA;0.001;0;2.61818181818182e-05;NA;0.000808;NA;5.4e-05;0;NA;7.27e-06;0;NA;NA;NA;NA;0.000249074
2007;NA;0;0;2.37272727272727e-05;NA;0.000797;NA;5.4e-05;0;NA;7.11e-06;0;NA;NA;NA;NA;0.000193988
2007;NA;0;0;1.77272727272727e-05;NA;0.000789;NA;5.4e-05;0;NA;7.02e-06;0;NA;NA;NA;NA;0.000222918
2007;NA;0;0;1.2e-05;NA;0.000788;NA;5.4e-05;0;NA;6.93e-06;0;NA;NA;NA;NA;0.000342101
2007;NA;0;0;1.39090909090909e-05;NA;0.000783;NA;5.4e-05;0;NA;6.83e-06;0;NA;NA;NA;NA;0.000197331
2007;NA;0.001;0;1.41818181818182e-05;NA;0.000781;NA;5.3e-05;0;NA;6.7e-06;0;NA;NA;NA;NA;1.89e-05
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;0;0;1.58181818181818e-05;NA;0.000772;NA;5.3e-05;0;NA;6.55e-06;0;NA;NA;NA;NA;0.000322296
2007;NA;0.001;0;1.66363636363636e-05;NA;0.00077;NA;5.3e-05;0;NA;6.46e-06;0;NA;NA;NA;NA;7.76e-05
2007;NA;0;0;1.77272727272727e-05;NA;0.000764;NA;5.3e-05;0;NA;6.34e-06;0;NA;NA;NA;NA;0.000512388
2007;NA;0;0;1.66363636363636e-05;NA;0.000754;NA;5.3e-05;0;NA;6.22e-06;0;NA;NA;NA;NA;0.000154822
2007;NA;0;0;1.2e-05;NA;0.000773;NA;5.3e-05;0;NA;6.13e-06;0;NA;NA;NA;NA;0.000244874
2007;NA;0;0;1.25454545454545e-05;NA;0.000747;NA;5.3e-05;0;NA;6.03e-06;0;NA;NA;NA;NA;0.000143033
2007;NA;0.001;0;1.14545454545455e-05;NA;0.000752;NA;5.3e-05;0;NA;5.86e-06;0;NA;NA;NA;NA;0.000235564
2007;NA;0.001;0;1.71818181818182e-05;NA;0.000749;NA;5.3e-05;0;NA;5.66e-06;0;NA;NA;NA;NA;0.000181908
2007;NA;0;0;2.23636363636364e-05;NA;0.000742;NA;5.3e-05;0;NA;5.43e-06;0;NA;NA;NA;NA;0.000361268
2007;NA;0;0;1.8e-05;NA;0.000733;NA;5.3e-05;0;NA;5.24e-06;0;NA;NA;NA;NA;0.000533464
2007;NA;0.001;0;1.33636363636364e-05;NA;0.000736;NA;5.3e-05;0;NA;5e-06;0;NA;NA;NA;NA;0.000138854
2007;NA;0.001;0;1.60909090909091e-05;NA;0.000735;NA;5.3e-05;0;NA;4.74e-06;0;NA;NA;NA;NA;0.000199251
2007;NA;0.001;0;2.26363636363636e-05;NA;0.00073;NA;5.3e-05;0;NA;4.51e-06;0;NA;NA;NA;NA;0.000286885
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2007;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
