"Year";"Type";"M03";"M05";"M06";"M07";"M08";"M14";"M16";"M21";"M22";"M23";"M24";"M28";"Obs"
"2003";"10";NA;"0.0014195";"0.000541485";"-0.002007";NA;"0.000124882";"-0.00020845";"0.000224";"0.003006818";"0.000323463";"0.000368309";"0.000224";"0.001153319"
"2003";"10";NA;"0.0009355";"0.001235456";"-0.0030933";NA;"7.7326e-05";"-0.000164736";"0.000233";"0.00204873";"0.00048115";"0.000972352";"0.000234";"0.001452674"
"2003";"10";NA;"0.0014153";"0.000450801";"-0.0006569";NA;"0.000148502";"-4.6814e-05";"0.000665";"0.002380742";"0.000431259";"0.000337322";"0.000150611";"0.001018944"
"2003";"10";NA;"0.0009156";"7.1429e-05";"-6.7e-06";NA;"0.000103394";"-8.9e-06";"0.00111";"0.002437137";"0.000387169";"6.5795e-05";"0.000244";"0.001404812"
"2003";"10";NA;"0.0008356";"3.311e-06";"0";NA;"8.5548e-05";"-0.000223554";"0.00111";"0.002035726";"0.000579735";"1.369e-05";"0.000231";"0.000848228"
"2003";"10";NA;"0.0007648";"2.43e-07";"0";NA;"7.5333e-05";"0";"0.00111";"0.002410054";"0.000378753";"3.617e-06";"0.000201";"0.000918745"
"2003";"10";NA;"0.0007151";"4.2e-08";"0";NA;"6.8e-05";"-1.8254e-05";"0.00111";"0.002238562";"0.000281107";"9.61e-07";"0.000187";"0.000968958"
"2003";"10";NA;"0.000668";"6e-09";"0";NA;"6.53e-05";"0";"0.00111";"0.002521697";"0.000204909";"5.49e-07";"0.000159";"0.001165687"
"2003";"10";NA;"0.0006622";"6e-09";"0";NA;"6.22e-05";"0";"0.00111";"0.002243033";"0.000219582";"5.74e-07";"0.000156";"0.000856042"
"2003";"10";NA;"0.0006473";"5e-09";"0";NA;"5.6e-05";"-2.1259e-05";"0.00111";"0.002156097";"0.000179286";"5.05e-07";"0.000153";"0.000952552"
"2003";"10";NA;"0.0005987";"4e-09";"0";NA;"5.29e-05";"0";"0.00111";"0.001893253";"8.77e-05";"4.74e-07";"0.000145";"0.000675753"
"2003";"10";NA;"0.0005624";"3e-09";"0";NA;"5.18e-05";"-7.732e-06";"0.00111";"0.001768966";"7.94e-05";"4.4e-07";"0.000131";"0.000741762"
