"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;7;0.001;2e-04;NA;0.0016109;0.00021;NA;0.000334;0.00026;NA;9.60194e-05;0;0.00022;NA;0;0.0005341;0.000493809
2008;7;0.001;1e-04;NA;0.0013486;0.00017;NA;0.000216;0.00011;NA;7.49955e-05;0.000155197;2e-04;NA;0;0.0004338;0.000366383
2008;7;0.001;1e-04;NA;0.0015122;0.00018;NA;0.000203;0.00013;NA;7.81464e-05;0.000131927;0.00016;NA;0;0.0004111;0.000399927
2008;7;0.001;1e-04;NA;0.0018483;3e-04;NA;0.000311;0.00041;NA;0.0001166414;0.000134697;1e-04;NA;0.001;0.0005666;0.000634149
2008;7;0.002;2e-04;NA;0.0025435;0.00034;NA;0.000396;0.00053;NA;0.0001277681;0.00016884;1e-04;NA;0.001;0.0006863;0.000857186
2008;7;0.001;2e-04;NA;0.002448;0.00034;NA;0.000391;0.00047;NA;0.0001279667;0.00018798;0.00011;NA;0;0.0007212;0.000905148
2008;7;0.002;3e-04;NA;0.0024109;0.00035;NA;0.000486;6e-04;NA;0.0001447166;0.000187147;0.00014;NA;0.001;0.0008107;0.001241639
2008;7;0.001;2e-04;NA;0.0023601;0.00037;NA;0.000384;0.00039;NA;0.0001124488;0.000214259;0.00023;NA;0.001;0.0006854;0.00111423
2008;7;0.001;2e-04;NA;0.0024846;0.00037;NA;0.00043;0.00048;NA;0.0001248841;0.000189259;0.00031;NA;0.001;0.0007267;0.001254518
2008;7;0.001;3e-04;NA;0.002492;0.00041;NA;0.00044;0.00049;NA;0.0001299653;0.000204641;0.00033;NA;0.001;0.0007536;0.001242948
2008;7;0.002;3e-04;NA;0.002536;4e-04;NA;0.000484;0.00055;NA;0.000137724;0.000210275;0.00033;NA;0.001;0.0008059;0.001425512
2008;7;0.001;3e-04;NA;0.0024856;4e-04;NA;0.000393;0.00038;NA;0.0001148521;0.000225404;0.00034;NA;0.001;0.0007095;0.001204827
2008;7;0.001;3e-04;NA;0.0023969;0.00036;NA;0.000414;0.00042;NA;0.0001192397;0.000203327;3e-04;NA;0.001;0.0007086;0.00109274
2008;7;0.001;3e-04;NA;0.0024306;0.00039;NA;0.000437;0.00045;NA;0.0001242638;0.000210536;0.00031;NA;0.001;0.0007327;0.001085274
2008;7;0.001;3e-04;NA;0.0027771;0.00044;NA;0.00047;0.00051;NA;0.0001302882;0.000218215;0.00031;NA;0.001;0.0007764;0.000911739
