"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;7;0;0.076;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.076;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.076;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.077;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.078;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.079;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.083;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.083;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.085;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.086;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.087;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.089;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.091;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.093;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.093;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.095;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.096;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.097;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.1;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.102;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.103;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.106;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.108;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.109;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.111;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.113;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.115;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.116;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.116;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.116;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.117;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.118;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.12;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.123;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.124;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.126;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.13;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.135;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.14;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.146;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.151;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.157;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.162;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.168;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.169;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.169;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.17;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.172;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.176;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.18;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.182;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.184;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.189;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.194;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.203;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.208;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.209;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.214;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.217;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.234;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.239;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.247;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.25;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.254;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.256;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.26;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.265;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.267;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.269;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.274;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.282;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.287;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.29;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.3;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.306;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.309;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.311;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.314;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.317;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.322;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.324;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.324;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.325;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.327;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.329;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.337;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.338;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.346;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.346;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.35;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.354;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.356;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.362;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.366;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.366;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.368;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.37;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.372;0.2277;NA;NA;0.09;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.373;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.376;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.379;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.38;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0.382;0.2277;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0
2008;7;0;0;0.2277;NA;NA;NA;0;0;NA;0.032504;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;1;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.001;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.002;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.003;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.003;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.003;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.003;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.003;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.004;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.004;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.004;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.005;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.005;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.006;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.006;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.006;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.007;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.007;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.008;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.009;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.01;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.011;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.012;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.014;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.015;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.017;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.019;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.021;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.024;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.026;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.028;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.031;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.035;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.04;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.042;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.046;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.052;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.055;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.061;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.066;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.069;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.077;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.085;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.091;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.096;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.104;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.116;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.127;0.2277;NA;NA;NA;0;0;0;NA;0;0;0;0;0;0
2008;5;0;0.133;0.2277;NA;NA;NA;0.0013875;0;0;NA;0;0;0;0;0;0
2008;5;0;0.143;0.2277;NA;NA;NA;0.011235;0;0;NA;0;0;0;0;0;0
2008;5;0;0.151;0.2277;NA;NA;NA;0.021295;0;0;NA;0;0;0;0;0;0
2008;5;0;0.16;0.2277;NA;NA;NA;0.032155;0;0;NA;0;0;0;0;0;0
2008;5;0;0.172;0.2277;NA;NA;NA;0.0417875;0;0;NA;0;0;0;0;0;0
2008;5;0;0.184;0.2277;NA;NA;NA;0.05138;0;0;NA;0;0;0;0;0;0
2008;5;0;0.202;0.2277;NA;NA;NA;0.063025;0;0;NA;0;0;0;0;0;0
2008;5;0;0.221;0.2277;NA;NA;NA;0.07708;0;0;NA;0;0;0;0;0;0
2008;5;0;0.24;0.2277;NA;NA;NA;0.0930075;0;0;NA;0;0;0;0;0;0
2008;5;0;0.253;0.2277;NA;NA;NA;0.10889;0;0;NA;0;0;0;0;0;0
2008;5;0;0.267;0.2277;NA;NA;NA;0.1246525;0;0;NA;0;0;0;0;0;0
2008;5;0;0.284;0.2277;NA;NA;NA;0.141995;0;0;NA;0;0;0;0;0;0
2008;5;0;0.303;0.2277;NA;NA;NA;0.16201;0;0;NA;0;0;0;0;0;0
2008;5;0;0.323;0.2277;NA;NA;NA;0.1802475;0;0;NA;0;0;0;0;0;0
2008;5;0;0.346;0.2277;NA;NA;NA;0.2001025;0;0;NA;0;0;0;0;0;0
2008;5;0;0.363;0.2277;NA;NA;NA;0.2229575;0;0;NA;0;0;0;0;0;0
2008;5;0;0.379;0.2277;NA;NA;NA;0.240845;0;0;NA;0;0;0;0;0;0
2008;5;0;0.394;0.2277;NA;NA;NA;0.2585325;0;0;NA;0;0;0;0;0;0
2008;5;0;0.405;0.2277;NA;NA;NA;0.2770225;0;0;NA;0;0;0;0;0;0
2008;5;0;0.432;0.2277;NA;NA;NA;0.2983175;0;0;NA;0;0;0;0;0;0
2008;5;0;0.458;0.2277;NA;NA;NA;0.3219875;0;0;NA;0;0;0;0;0;0
2008;5;0;0.482;0.2277;NA;NA;NA;0.348585;0;0;NA;0;0;0;0;0;0
2008;5;0;0.499;0.2277;NA;NA;NA;0.36845;0;0;NA;0;0;0;0;0;0
2008;5;0;0.514;0.2277;NA;NA;NA;0.385975;0;0;NA;0;0;0;0;0;0
2008;5;0;0.54;0.2277;NA;NA;NA;0.406755;0;0;NA;0;0;0;0;0;0
2008;5;0;0.551;0.2277;NA;NA;NA;0.4253225;0;0;NA;0;0;0;0;0;0
2008;5;0;0.573;0.2277;NA;NA;NA;0.4454375;0;0;NA;0;0;0;0;0;0
2008;5;0;0.599;0.2277;NA;NA;NA;0.4701175;0;0;NA;0.016216;0;0;0;0;0
2008;5;0;0.622;0.2277;NA;NA;NA;0.4932675;0;0;NA;0.036251;0;0;0;0;0
2008;5;0;0.644;0.2277;NA;NA;NA;0.5137375;0;0;NA;0.055369;0;0;0;0;0
2008;5;0;0.673;0.2277;NA;NA;NA;0.5364125;0;0;NA;0.071935;0;0;0;0;0
2008;5;0;0.692;0.2277;NA;NA;NA;0.557945;0;0;NA;0.089076;0;0;0;0;0
2008;5;0;0.711;0.2277;NA;NA;NA;0.58112;0;0;NA;0.107533;0;0;0;0;0
2008;5;0;0.731;0.2277;NA;NA;NA;0.6063825;0;0;NA;0.12863;0;0;0;0;0
2008;5;0;0.751;0.2277;NA;NA;NA;0.6314425;0;0;NA;0.151886;0;0;0;0;0
2008;5;0;0.766;0.2277;NA;NA;NA;0.6530575;0;0;NA;0.174414;0;0;0;0;0
2008;5;0;0.781;0.2277;NA;NA;NA;0.67417;0;0;NA;0.194899;0;0;0;0;0
2008;5;0;0.786;0.2277;NA;NA;NA;0.689025;0;0;NA;0.214564;0;0;0;0;0
2008;5;0;0.81;0.2277;NA;NA;NA;0.7083;0;0;NA;0.23112;0;0;0;0;0
2008;5;0;0.818;0.2277;NA;NA;NA;0.7242025;0;0;NA;0.247417;0;0;0;0;0
2008;5;0;0.842;0.2277;NA;NA;NA;0.74656;0;0;NA;0.261954;0;0;0;0;0
2008;5;0;0.856;0.2277;NA;NA;NA;0.767285;0;0;NA;0.282894;0;0;0;0;0
2008;5;0;0.882;0.2277;NA;NA;NA;0.7884525;0;0;NA;0.305376;0;0;0;0;0
2008;5;0;0.891;0.2277;NA;NA;NA;0.8081825;0;0;NA;0.325977;0;0;0;0;0
2008;5;0;0.905;0.2277;NA;NA;NA;0.8292625;0;0;NA;0.34811;0;0;0;0;0
2008;5;0;0.933;0.2277;NA;NA;NA;0.8531275;0;0;NA;0.374189;0;0;0;0;0
2008;5;0;0.949;0.2277;NA;NA;NA;0.875995;0;0;NA;0.4049;0;0;0;0;0
2008;5;0;0.964;0.2277;NA;NA;NA;0.88046;0;0;NA;0.436763;0;0;0;0;0
2008;5;0;0.974;0.2277;NA;NA;NA;0.88046;0;0;NA;0.461655;0;0;0;0;0
2008;5;0;0.987;0.2277;NA;NA;NA;0.88046;0;0;NA;0.485653;0;0;0;0;0
2008;5;0;1.003;0.2277;NA;NA;NA;0.88046;0;0;NA;0.50414;0;0;0;0;0
