"Year";"Type";"M03";"M05";"M06";"M07";"M08";"M14";"M16";"M21";"M22";"M23";"M24";"M28";"Obs"
"2002";"10";NA;"0.0002366";"7.1896e-05";"0.0010733";"0.0003228";"0.0059689598";"8.52234e-06";"0.0004829077";"0.001900038";"0.002528219";"7.747e-05";"0.00029";"0.001690607"
"2002";"10";NA;"0.0002332";"4.0102e-05";"0.0010832";"0.0003237";"0.0053801537";"2.00526e-06";"0.0004829077";"0.001670225";"0.002403829";"6.1968e-05";"0.000275";"0.001492067"
"2002";"10";NA;"0.0002355";"0.000290795";"0.0011043";"0.0003235";"0.0064208134";"6.7797e-06";"0.0004829077";"0.001992916";"0.002050824";"0.00028397";"0.000317";"0.001819299"
"2002";"10";NA;"0.0002673";"0.000417111";"0.001292";"0.0003232";"0.0067709668";"1.53373e-05";"0.0004829077";"0.002179755";"0.002990598";"0.000420516";"0.000588";"0.001713826"
"2002";"10";NA;"0.000278";"0.001504103";"0.0014192";"0.0003229";"0.0080919246";"3.70174e-05";"0.0004829077";"0.00256473";"0.003014681";"0.001424893";"7e-04";"0.00229294"
"2002";"10";NA;"0.0002844";"0.001184563";"0.0015001";"0.0003225";"0.0075376676";"2.74535e-05";"0.0004829077";"0.002506295";"0.003209666";"0.001164436";"0.000684";"0.002240779"
"2002";"10";NA;"0.0002971";"0.002058467";"0.0015376";"0.0003221";"0.0084181938";"4.88305e-05";"0.0004829077";"0.002716656";"0.003244011";"0.001969842";"0.000657";"0.00265814"
"2002";"10";NA;"0.0003226";"0.002487038";"0.0017501";"0.0003217";"0.0086543639";"4.0937e-05";"0.0004829077";"0.002914545";"0.004102068";"0.002406215";"0.00085";"0.002674353"
"2002";"10";NA;"0.0003125";"0.001252348";"0.0015701";"0.0003212";"0.0073781994";"2.2335e-05";"0.0004829077";"0.002572335";"0.003934767";"0.00127709";"0.000702";"0.002313583"
"2002";"10";NA;"0.0002864";"0.000219753";"0.0013272";"0.0003208";"0.0059350616";"4.474e-06";"0.0004829077";"0.002095961";"0.003924399";"0.000287751";"0.000514";"0.001963708"
"2002";"10";NA;"0.0003176";"0.001923373";"0.0016034";"0.0003205";"0.0075588312";"6.094e-05";"0.0004829077";"0.002358669";"0.003450126";"0.001878133";"0.000211";"0.002432481"
"2002";"10";NA;"0.0002846";"0.003834328";"0.0014805";"0.0003209";"0.0088874444";"0.000149782";"0.0004829077";"0.002986763";"0.005073612";"0.003676673";"0.000372";"0.00325752"
"2002";"10";NA;"0.0003212";"0.003884378";"0.0018941";"0.0003205";"0.0086725279";"0.000207455";"0.0004829077";"0.003000043";"0.005339931";"0.003769209";"0.000261";"0.003317517"
"2002";"10";NA;"0.0003272";"0.003822825";"0.0020845";"0.0003201";"0.0085532725";"0.000285725";"0.0004829077";"0.00302855";"0.005471013";"0.003664764";"0.000211";"0.003304291"
"2002";"10";NA;"0.0003128";"0.001226202";"0.0019175";"0.0003197";"0.0068343786";"0.000252846";"0.0004829077";"0.002724106";"0.00629661";"0.001255849";"0.000924";"0.002722261"
"2002";"10";NA;"0.0003246";"0.002393045";"0.0019356";"0.0003194";"0.0082661514";"0.00029751";"0.0004829077";"0.002918655";"0.004400336";"0.002253105";"0.000739";"0.003319051"
"2002";"10";NA;"0.0004379";"0.001858364";"0.0034289";"0.0004643";"0.0075481164";"0.0002657";"0.0004829077";"0.002853423";"0.004955053";"0.001760463";"0.000895";"0.003304711"
"2002";"10";NA;"0.0003194";"0.001192105";"0.0022589";"0.0003184";"0.0070654305";"0.0002002";"0.0004829077";"0.002505529";"0.004003829";"0.001133142";"0.000582";"0.003209434"
"2002";"10";NA;"0.000315";"0.001578175";"0.0021759";"0.0003181";"0.0073605811";"0.0002708";"0.0004829077";"0.002667452";"0.004437527";"0.001481145";"0.000744";"0.003486901"
"2002";"10";NA;"0.0004058";"0.002495717";"0.0031655";"0.000463";"0.0085532511";"0.00041688";"0.0004829077";"0.00298388";"0.004753402";"0.002232228";"0.00086";"0.004175821"
"2002";"10";NA;"0.0003602";"0.003119421";"0.0027892";"0.0003172";"0.0094857219";"0.00057286";"0.0004829077";"0.003089078";"0.004291447";"0.002703251";"0.000736";"0.004821949"
"2002";"10";NA;"0.0003492";"0.002193863";"0.0026403";"0.0003169";"0.0079878828";"0.00061557";"0.0004829077";"0.002921549";"0.005056466";"0.001992195";"0.000862";"0.0039166"
"2002";"10";NA;"0.0004341";"0.002028039";"0.0034007";"0.0004618";"0.0080836715";"0.00044025";"0.0004829077";"0.002898568";"0.005090816";"0.001771052";"0.000815";"0.003468256"
"2002";"10";NA;"0.0004155";"0.000387203";"0.0031127";"0.000461";"0.0065052305";"0.00023982";"0.0004829077";"0.002396578";"0.005701551";"0.000350795";"0.00085";"0.003145539"
"2002";"10";NA;"0.0003656";"0.000243522";"0.0024483";"0.0004603";"0.006334095";"0.00018931";"0.0004829077";"0.002074355";"0.00369068";"0.000200838";"0.000438";"0.002824308"
"2002";"10";NA;"0.0003471";"0.001541075";"0.0024094";"0.0004595";"0.0080187923";"0.00031829";"0.0004829077";"0.002703899";"0.003960673";"0.001323438";"0.000791";"0.002576364"
"2002";"10";NA;"0.0002966";"0.002227176";"0.0020219";"0.0003145";"0.0085519269";"0.0003641";"0.0004829077";"0.002803549";"0.004200719";"0.00191815";"0.000776";"0.002358396"
"2002";"10";NA;"0.00029";"0.002530819";"0.001983";"0.0003142";"0.0086920339";"0.00051663";"0.0004829077";"0.002965599";"0.00470032";"0.002221394";"0.000893";"0.001869042"
"2002";"10";NA;"0.0003303";"0.002004236";"0.0023729";"0.0004585";"0.0082770912";"0.00046835";"0.0004829077";"0.002848023";"0.004648882";"0.001749642";"0.000808";"0.001523169"
"2002";"10";NA;"0.0003084";"0.002023326";"0.0018546";"0.0003134";"0.00826527";"0.00043875";"0.0004829077";"0.00283641";"0.004898313";"0.001722382";"0.000852";"0.001205409"
"2002";"10";NA;"0.0002998";"0.002338583";"0.0017724";"0.0003132";"0.0077116749";"0.00045443";"0.0004829077";"0.002716967";"0.004506918";"0.002067268";"0.000294";"0.000887861"
"2002";"10";NA;"0.0004026";"0.002519163";"0.0026097";"0.000508";"0.0081873885";"0.00048623";"0.0004829077";"0.002739419";"0.005074647";"0.002215624";"0.000188";"0.000602686"
"2002";"10";NA;"0.0004433";"0.003249783";"0.003168";"0.0005072";"0.0085147252";"0.00064899";"0.0004829077";"0.003030452";"0.006092482";"0.002867137";"0.000483";"0.000294115"
"2002";"10";NA;"0.0004514";"0.001878093";"0.0033572";"0.0005064";"0.0068645065";"0.00051739";"0.0004829077";"0.002604222";"0.00584002";"0.001704657";"0.000407";"1.46e-05"
"2002";"10";NA;"0.0003949";"0.001620838";"0.0023142";"0.0003455";"0.0067904172";"0.0003843";"0.0004829077";"0.002438169";"0.005554141";"0.001455275";"0.000346";"0"
"2002";"10";NA;"0.0003845";"0.001758977";"0.0021068";"0.0003453";"0.006702448";"0.00039118";"0.0004829077";"0.002796558";"0.006036296";"0.001583723";"0.000579";"0"
"2002";"10";NA;"0.0003892";"0.001607852";"0.0022023";"0.000345";"0.0064442664";"0.00039872";"0.0004829077";"0.00277706";"0.006066428";"0.00146864";"0.000592";"0"
"2002";"10";NA;"0.0004952";"0.002085774";"0.0030957";"0.0005052";"0.0071324182";"0.0004725";"0.0004829077";"0.002855085";"0.006113822";"0.001862988";"0.000578";"0"
"2002";"10";NA;"0.0005042";"0.003109042";"0.0031359";"0.0005044";"0.0078502213";"0.0006488";"0.0004829077";"0.003129882";"0.006060756";"0.002726475";"0.00062";"7.12e-05"
"2002";"10";NA;"0.0004431";"0.002575923";"0.0026875";"0.0003462";"0.0069936227";"0.000648";"0.0004829077";"0.002921767";"0.006233014";"0.002318953";"0.00059";"0.000231347"
"2002";"10";NA;"0.0004549";"0.002696247";"0.0025786";"0.0003459";"0.0070586511";"0.0006609";"0.0004829077";"0.00306235";"0.006474427";"0.002467132";"0.000643";"0.000436254"
"2002";"10";NA;"0.0004719";"0.00390763";"0.0026642";"0.0003457";"0.007995781";"0.0008912";"0.0004829077";"0.003597649";"0.007003169";"0.003544641";"0.000837";"0.000706869"
"2002";"10";NA;"0.0005674";"0.002503229";"0.003929";"0.0005079";"0.0067045241";"0.0007662";"0.0004829077";"0.003245737";"0.007091712";"0.002273564";"0.000783";"0.000824896"
"2002";"10";NA;"0.0005176";"0.000947877";"0.003224";"0.000507";"0.0049131207";"0.0005137";"0.0004829077";"0.002210849";"0.006359481";"0.000894111";"0.00046";"0.000818356"
"2002";"10";NA;"0.0004097";"0.00014383";"0.0019302";"0.0003441";"0.0046433736";"0.000466";"0.0004829077";"0.001981118";"0.005572836";"0.000142622";"0.000309";"0.001253041"
"2002";"10";NA;"0.000426";"0.001048798";"0.0019347";"0.0003439";"0.006307856";"0.0005714";"0.0012425988";"0.003143516";"0.004576783";"0.000924362";"0.000931";"0.002704566"
"2002";"10";NA;"0.000449";"0.001824635";"0.0024123";"0.0003436";"0.0064698933";"0.0006928";"0.0012425988";"0.002995267";"0.004755519";"0.001669166";"0.00111";"0.003649792"
"2002";"10";NA;"0.0004717";"0.001646026";"0.0026";"0.0003433";"0.0061381448";"0.0007041";"0.0012425988";"0.003223476";"0.005601348";"0.001566597";"0.00124";"0.003375743"
"2002";"10";NA;"0.0004622";"0.000912272";"0.0023527";"0.000343";"0.0056329";"0.0006798";"0.0012425988";"0.003225784";"0.005681249";"0.000896504";"0.00114";"0.002763915"
"2002";"10";NA;"0.0005679";"0.001347131";"0.0030917";"0.0005048";"0.0063338533";"0.0005717";"0.0012425988";"0.002806067";"0.005104504";"0.00123587";"0.000997";"0.002852651"
"2002";"10";NA;"0.0004566";"0.000446672";"0.0022305";"0.0003422";"0.005260346";"0.0004952";"0.0012425988";"0.002525262";"0.005209355";"0.000425303";"0.000949";"0.002311374"
"2002";"10";NA;"0.0004923";"0.000992306";"0.0022423";"0.0003419";"0.0063556965";"0.000482";"0.0012425988";"0.002455005";"0.004396163";"0.000880751";"0.000801";"0.002437668"
"2002";"10";NA;"0.0005004";"0.000754578";"0.0023654";"0.0003416";"0.0060341994";"0.0005621";"0.0012425988";"0.003051495";"0.005733301";"0.000687517";"0.00116";"0.002249111"
"2002";"10";NA;"0.0004021";"0.000120579";"0.0019032";"0.0003414";"0.004312914";"0.0005242";"0.0012425988";"0.001840067";"0.004071095";"0.000163444";"0.00035";"0.001724978"
"2002";"10";NA;"0.0004018";"0.000107814";"0.0016944";"0.0003411";"0.0044823963";"0.0003742";"0.0012425988";"0.001838523";"0.003679806";"0.000122673";"0.000286";"0.001814498"
"2002";"10";NA;"0.0005452";"0.000507365";"0.0025535";"0.0005027";"0.0057870984";"0.0002967";"0.0012425988";"0.002187713";"0.003657211";"0.000444013";"0.000645";"0.00224735"
"2002";"10";NA;"0.0005435";"0.000574712";"0.0027551";"0.0005018";"0.0056425952";"0.0003773";"0.0012425988";"0.002690608";"0.004353238";"0.000486529";"0.000995";"0.002154181"
"2002";"10";NA;"0.0005268";"0.000227863";"0.0027475";"0.0005009";"0.0049147202";"0.0003719";"0.0012425988";"0.002291683";"0.004512566";"0.000184103";"0.000738";"0.001873708"
"2002";"10";NA;"0.0005024";"0.000142151";"0.0024475";"0.0005001";"0.0047866603";"0.0002672";"0.0012425988";"0.001877282";"0.003631128";"0.000123395";"0.000325";"0.001678771"
"2002";"10";NA;"0.0004027";"0.000233908";"0.0016403";"0.0003058";"0.0049837726";"0.0004445";"0.0012425988";"0.002649053";"0.004340723";"0.000203426";"0.000485";"0.001674362"
"2002";"10";NA;"0.0004384";"0.000534414";"0.0017918";"0.0003056";"0.0055428553";"0.0004774";"0.0012425988";"0.002580248";"0.004327808";"0.000470935";"0.000843";"0.001848367"
"2002";"10";NA;"0.0004751";"0.001831116";"0.0019994";"0.0003054";"0.0069320112";"0.0006331";"0.0012425988";"0.002881119";"0.004393165";"0.001656364";"0.00104";"0.002147877"
"2002";"10";NA;"0.0004935";"0.001105447";"0.0022932";"0.0003051";"0.006001303";"0.0006875";"0.0012425988";"0.003051269";"0.005573722";"0.001058473";"0.00127";"0.001885073"
"2002";"10";NA;"0.0004848";"0.001063043";"0.0019866";"0.0003049";"0.0059600609";"0.0007829";"0.0012425988";"0.003077903";"0.005326241";"0.001023237";"0.00116";"0.001601564"
"2002";"10";NA;"0.0006085";"0.002717258";"0.0029586";"0.0004498";"0.0074660013";"0.0010171";"0.0012425988";"0.003996627";"0.006254625";"0.002495174";"0.00161";"0.00178743"
"2002";"10";NA;"0.0005411";"0.002204805";"0.0025092";"0.0003042";"0.0066381135";"0.0012657";"0.0012425988";"0.004402396";"0.007126162";"0.002088042";"0.00187";"0.001438328"
"2002";"10";NA;"0.0005597";"0.002338638";"0.002464";"0.000304";"0.0070186688";"0.001176";"0.0012425988";"0.003436872";"0.006436295";"0.002180512";"0.00142";"0.00168191"
"2002";"10";NA;"0.0005051";"0.000628597";"0.0022225";"0.0003038";"0.0053971624";"0.0009382";"0.0012425988";"0.002658988";"0.005627819";"0.000632047";"0.00116";"0.001820026"
"2002";"10";NA;"0.0005991";"0.00098087";"0.0027875";"0.0004485";"0.0061116659";"0.0007923";"0.0012425988";"0.002860641";"0.005786832";"0.000900806";"0.00104";"0.001957227"
"2002";"10";NA;"0.0005116";"0.001433755";"0.0021871";"0.0003032";"0.0064550244";"0.0011573";"0.0012425988";"0.00429629";"0.006656647";"0.001331577";"0.00158";"0.002101919"
"2002";"10";NA;"0.0004982";"0.000525096";"0.0022025";"0.000303";"0.0054613464";"0.0011397";"0.0012425988";"0.002909366";"0.006125946";"0.000524003";"0.00119";"0.002154743"
"2002";"10";NA;"0.0004884";"0.000300505";"0.0020061";"0.0003028";"0.005355134";"0.0014407";"0.0012425988";"0.00320877";"0.006336356";"0.000318547";"0.000839";"0.002285494"
"2002";"10";NA;"0.0004398";"0.000122625";"0.0017417";"0.0003026";"0.0046425499";"0.0008612";"0.0012425988";"0.001791233";"0.002735524";"0.000155309";"0.000324";"0.002430534"
