"Year";"Type";"M03";"M05";"M06";"M07";"M08";"M14";"M16";"M21";"M22";"M23";"M24";"M28";"Obs"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";NA;"0";"0";"0";"0"
"2002";"10";NA;NA;"0.004112";NA;"0.00735";"0.00517";"0";"0.00249";"0.003471763";"0";"0.0041";"0";"0.002432937"
"2002";"10";NA;NA;"0.004113";NA;"0";"0.00516";"0";"0.00247";"0.003471763";"0.00243";"0.004101";"0";"0.002432937"
"2002";"10";NA;NA;"0.004096";NA;"0";"0.00515";"0";"0.00246";"0.003471763";"0.00243";"0.004085";"0";"0.002432937"
"2002";"10";NA;NA;"0.004082";NA;"0";"0.00514";"0";"0.00247";"0.003471763";"0.00243";"0.004071";"0";"0.002432937"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0.00243";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0.002269117";"0";"0";"0";"0"
"2002";"10";NA;NA;"0.00262";NA;"0.00654";"0.00342";"0";"0.00163";"0.002269117";"0";"0.002601";"0";"0.001590155"
"2002";"10";NA;NA;"0.002618";NA;"0";"0.003422213";"0";"0.00162";"0.002269117";"0.00159";"0.002598";"0.00154";"0.001590155"
"2002";"10";NA;NA;"0.002611";NA;"0";"0.00342";"0";"0.00163";"0.002269117";"0.00159";"0.002589";"0.00154";"0.001590155"
"2002";"10";NA;NA;"0.002609";NA;"0";"0.00343";"0";"0.00161";"0.002269117";"0.00159";"0.002585";"0.00154";"0.001590155"
"2002";"10";NA;NA;"0.002614";NA;"0";"0.00342";"0";"0.00161";"0.002269117";"0.00159";"0.002589";"0.00154";"0.001590155"
"2002";"10";NA;NA;"0.002617";NA;"0";"0.003420013";"0";"0.00161";"0.002269117";"0.00159";"0.002591";"0.00154";"0.001590155"
"2002";"10";NA;NA;"0.002622";NA;"0";"0.00342";"0";"0.0016";"0.002132969";"0.00159";"0.002594";"0.00154";"0.001590155"
"2002";"10";NA;NA;"0.002468";NA;"0";"0.00322";"0";"0.0015";"0.002132969";"0.00159";"0.002441";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0.002468";NA;"0.0203";"0.00322";"0";"0.00148";"0.002132969";"0.00149";"0.00244";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0.002464";NA;"0";"0.00322";"0";"0.00148";"0.002132969";"0.00149";"0.002435";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0.002469";NA;"0";"0.00321";"0";"0.00148";"0.002132969";"0.00149";"0.002438";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0.002471";NA;"0";"0.00322";"0";"0.00148";"0.002132969";"0.00149";"0.00244";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0.002467";NA;"0";"0.00322";"0";"0.00147";"0.002132969";"0.00149";"0.002435";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0.002469";NA;"0";"0.00321";"0";"0.00147";"0";"0.00149";"0.002436";"0.00154";"0.001494746"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0.00149";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2002";"10";NA;NA;"0";NA;"0";"0";"0";"0";"0";"0";"0";"0";"0"
