"Year";"Type";"M03";"M05";"M06";"M07";"M08";"M14";"M16";"M21";"M22";"M23";"M24";"M28";"Obs"
"2002";"10";NA;"0.0002176";"7.2e-05";"-4.6e-06";NA;"0.001235361";"-9.8669e-05";"0.000281";"0.001298104";"0.001091081";"8e-05";"0.000351";"0.001430338"
"2002";"10";NA;"0.0002268";"4.2e-05";"-6.99999999999995e-06";NA;"0.001114151";"-2.571e-05";"0.0004252";"0.00154278";"0.001127636";"6.5e-05";"0.00034";"0.001195556"
"2002";"10";NA;"0.000216";"0.000285";"-1.06e-05";NA;"0.0013275";"-5.5907e-05";"0.000117";"0.001659364";"0.000994606";"0.000286";"0.0003277";"0.001787199"
"2002";"10";NA;"0.0002336";"0.000408";"-2.80999999999999e-05";NA;"0.001404911";"-9.53e-05";"-0.000165";"0.001420808";"0.001027369";"0.000423";"-0.000564";"4.2340000000001e-06"
"2002";"10";NA;"0.0002382";"0.000989";"-6.04e-05";NA;"0.001551785";"-0.000144575";"-0.000312";"0.001721229";"0.001316551";"0.000941";"-0.000467";"0.00213703"
"2002";"10";NA;"0.0002608";"0.000803";"-3.74999999999999e-05";NA;"0.001380065";"-0.000107075";"-0.000179";"0.001820237";"0.001468511";"0.000809";"-3e-04";"0.001307899"
"2002";"10";NA;"0.0002663";"0.001389";"-4.9e-05";NA;"0.0013826";"-0.000124892";"-3.5e-05";"0.002202998";"0.001615227";"0.001344";"-6.10000000000001e-05";"0.002179738"
"2002";"10";NA;"0.0002858";"0.000845";"-6.71999999999999e-05";NA;"0.001292719";"-0.000160137";"-0.000422";"0.001933043";"0.001767913";"0.00082";"-0.000499";"0.00193634"
"2002";"10";NA;"0.0002967";"0.000333";"-2.68e-05";NA;"0.001135631";"-0.000119663";"-0.000159";"0.001919296";"0.001833407";"0.000387";"-0.000317";"0.002069744"
"2002";"10";NA;"0.0002866";"0.000206";"-7.20000000000007e-06";NA;"0.001254199";"-7.852e-05";"0.0003882";"0.001635888";"0.001617221";"0.00028";"-0.000371";"0.001963708"
