"Year";"Type";"M01";"M02";"M04";"M05";"M07";"M08";"M09";"M12";"M13";"M14";"M18";"M19";"M20";"M25";"M26";"Obs"
2008;7;0;NA;NA;0.0011246;0.00011;NA;8.5e-05;NA;NA;0.000123686;NA;0;NA;NA;NA;0.000150626
2008;7;0;NA;NA;0.0009076;8e-05;NA;0;NA;NA;8.72796e-05;NA;0;NA;NA;NA;0.000223818
2008;7;0;NA;NA;0.0010784;1e-04;NA;8e-06;NA;NA;9.15739e-05;NA;0;NA;NA;NA;0.000382852
2008;7;0;NA;NA;0.0013453;0.00016;NA;0.001158;NA;NA;0.000168822;NA;0;NA;NA;NA;0.001355102
2008;7;0;NA;NA;0.0017034;0.00017;NA;0.001318;NA;NA;0.00016756;NA;0;NA;NA;NA;0.000319773
2008;7;0;NA;NA;0.0016825;0.00019;NA;0.000929;NA;NA;0.00017162;NA;0;NA;NA;NA;0.000568316
2008;7;0;NA;NA;0.0016306;2e-04;NA;0.00274;NA;NA;0.00018661;NA;0;NA;NA;NA;0.000768215
2008;7;0;NA;NA;0.0015457;0.00014;NA;0.000617;NA;NA;0.000143664;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0016647;0.00016;NA;0.001401;NA;NA;0.000158933;NA;0;NA;NA;NA;0.000539641
2008;7;0;NA;NA;0.001641;0.00018;NA;0.001559;NA;NA;0.000167548;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0016865;0.00018;NA;0.00243;NA;NA;0.000175547;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0016269;0.00015;NA;0.001462;NA;NA;0.000147972;NA;0;NA;NA;NA;0.000931768
2008;7;0;NA;NA;0.001609;0.00015;NA;0.00184;NA;NA;0.000152046;NA;0;NA;NA;NA;0.001476549
2008;7;0;NA;NA;0.001629;0.00016;NA;0.002007;NA;NA;0.000158353;NA;0;NA;NA;NA;0.000650333
2008;7;0;NA;NA;0.0019023;0.00016;NA;0.002021;NA;NA;0.000166495;NA;0;NA;NA;NA;0
2008;7;0;NA;NA;0.0019704;0.00016;NA;0.000961;NA;NA;0.000167202;NA;0;NA;NA;NA;7.59e-05
2008;7;0;NA;NA;0.0020106;0.00018;NA;0.001148;NA;NA;0.000187068;NA;0;NA;NA;NA;0.000349939
2008;7;0;NA;NA;0.0020126;0.00021;NA;0.001486;NA;NA;0.000195617;NA;0;NA;NA;NA;0.00085177
2008;7;0;NA;NA;0.0019898;0.00023;NA;0.003494;NA;NA;0.000230772;NA;0;NA;NA;NA;0.000392937
2008;7;0;NA;NA;0.002021;2e-04;NA;0.00279;NA;NA;0.000205009;NA;0;NA;NA;NA;0.000704642
2008;7;0;NA;NA;0.0020148;0.00019;NA;0.002516;NA;NA;0.000195296;NA;0;NA;NA;NA;0.000128786
2008;7;0;NA;NA;0.0020172;0.00017;NA;0.001424;NA;NA;0.000158987;NA;0;NA;NA;NA;0.000288694
